0,3994,-37,890
0.1,3983,-25,877
0.2,3964,-39,885
0.3,3974,-41,894
0.4,4007,-61,888
0.5,3996,-64,894
0.6,3986,-64,889
0.7,4005,-63,882
0.8,3935,-50,939
0.9,3935,-60,960
1,3944,-60,941
1.1,3949,-82,951
1.2,-349,-2820,2048
1.3,-114,-2936,510
1.4,-131,-3505,-582
1.5,648,-3781,-1021
1.6,3232,-1818,1
1.7,3148,-1984,131
1.8,3342,-2109,283
1.9,3443,-2123,365
2,5349,285,3455
2.1,5476,679,3030
2.2,5677,822,2809
2.3,5677,822,2809
2.4,4144,-58,1680
2.5,4196,-55,1745
2.6,4173,-56,1767
2.7,4151,-59,1787
2.8,3980,-100,1552
2.9,4006,-100,1554
3,3994,-87,1529
3.1,3752,-107,1708
3.2,3738,-113,1686
3.3,3766,-103,1685
3.4,3765,-111,1697
3.5,3731,-86,1725
3.6,3751,-75,1722
3.7,3748,-80,1702
3.8,3757,-63,1703
3.9,3711,-97,1671
4,3696,-94,1681
4.1,3706,-81,1672
4.2,3721,-80,1675
4.3,3815,-93,1704
4.4,3813,-71,1728
4.5,3855,-117,1695
4.6,3828,-122,1687
4.7,3756,-109,1630
4.8,3780,-109,1642
4.9,3793,-111,1644
5,3801,-108,1650
5.1,3758,-106,1620
5.2,3764,-115,1629
5.3,3775,-102,1637
5.4,3778,-97,1622
5.5,3780,-95,1599
5.6,3784,-96,1603
5.7,3790,-106,1608
5.8,3790,-106,1608
5.9,3879,-96,1754
6,3538,-68,2025
6.1,2986,-88,2371
6.2,5953,1752,-4626
6.3,6322,1597,-4562
6.4,6665,1228,-4353
6.5,6684,1076,-4289
6.6,5277,-253,4829
6.7,4152,-285,3501
6.8,3414,-754,3257
6.9,3016,-881,3156
7,3024,-282,1978
7.1,3228,-277,2018
7.2,3465,-304,2068
7.3,3597,-310,2089
7.4,3506,-120,2154
7.5,3521,-103,2184
7.6,3525,-105,2195
7.7,3526,-114,2197
7.8,3772,-139,1711
7.9,3764,-120,1693
8,3728,-128,1697
