0,3881,-47,1441
0.1,3859,-32,1365
0.2,3840,-93,1422
0.3,3857,-64,1385
0.4,3856,-83,1403
0.5,3848,-60,1427
0.6,3850,-68,1383
0.7,3840,-73,1375
0.8,3849,-71,1402
0.9,3869,-83,1396
1,3850,-74,1401
1.1,3854,-72,1393
1.2,4063,-92,1324
1.3,6614,-987,1596
1.4,6828,-1473,1598
1.5,3177,-7086,3816
1.6,-6987,2444,-4419
1.7,-3308,1336,-2137
1.8,-2990,1092,-1949
1.9,2451,-2483,2214
2,27402,-9538,17045
2.1,1048,-1353,1274
2.2,1017,-283,1107
2.3,5524,283,2186
2.4,3371,-81,1494
2.5,3291,-288,1405
2.6,4273,271,2446
2.7,4273,271,2446
2.8,3572,-108,1404
2.9,3425,-92,1659
3,3843,-57,1766
3.1,3795,-60,1730
3.2,3854,-55,1661
3.3,3723,-72,1637
3.4,3724,-85,1614
3.5,3718,-79,1601
3.6,3753,-69,1624
3.7,3779,-86,1623
3.8,3767,-77,1630
3.9,3756,-53,1626
4,3788,-76,1586
4.1,3763,-51,1614
4.2,3770,-68,1610
4.3,3771,-53,1610
4.4,3804,-76,1577
4.5,3804,-68,1577
4.6,3788,-63,1588
4.7,3793,-75,1574
4.8,3799,-73,1571
4.9,3775,-72,1582
5,3779,-73,1583
5.1,3781,-59,1580
5.2,3793,-72,1565
5.3,3778,-72,1579
5.4,3792,-70,1572
5.5,3790,-73,1576
5.6,3790,-43,1573
5.7,3783,-69,1584
5.8,3794,-71,1596
5.9,3793,-73,1568
6,3779,-62,1571
6.1,3792,-58,1571
6.2,13304,-6433,5888
6.3,3431,-7066,2223
6.4,2612,-7424,1096
6.5,-9234,4024,-5866
6.6,3078,-460,1018
6.7,5634,-2700,3543
6.8,5971,-2958,3790
6.9,8800,-1422,5206
7,1373,727,673
7.1,1550,679,751
7.2,4756,-213,2870
7.3,3136,-369,1586
7.4,3920,-14,2040
7.5,3780,-70,1871
7.6,4179,-96,1797
7.7,3409,-105,1666
7.8,3386,-75,1673
7.9,3719,-107,1640
8,3849,-69,1729
8.1,3839,-68,1716
8.2,3860,-77,1694
8.3,3858,-39,1571
8.4,3808,-34,1544
