58.3,1639,-392,3736
58.4,1639,-392,3736
58.5,1639,-392,3736
58.6,1639,-392,3736
58.7,1639,-392,3736
58.8,1639,-392,3736
58.9,1639,-392,3736
59,1639,-392,3736
59.1,1639,-392,3736
59.2,1639,-392,3736
59.3,1639,-392,3736
59.4,1639,-392,3736
59.5,1639,-392,3736
59.6,1639,-392,3736
59.7,1639,-392,3736
59.8,1639,-392,3736
59.9,1639,-392,3736
60,1639,-392,3736
