0,3834,-66,1402
0.1,3842,-78,1397
0.2,3850,-77,1401
0.3,3844,-69,1396
0.4,3853,-60,1388
0.5,3863,-66,1402
0.6,3853,-59,1394
0.7,3845,-59,1399
0.8,3842,-53,1400
0.9,3844,-55,1412
1,3844,-55,1412
1.1,3628,-2848,5438
1.2,4364,-2558,5901
1.3,4670,-2310,5384
1.4,4670,-2310,5384
1.5,3541,1463,-2777
1.6,3717,1401,-2472
1.7,3724,1366,-2250
1.8,3724,1366,-2250
1.9,3191,-431,2702
2,3144,-304,2666
2.1,2980,-230,2678
2.2,2853,-241,1266
2.3,2973,-218,1239
2.4,3070,-169,1249
2.5,3270,-152,1270
2.6,3270,-152,1270
2.7,3657,-30,1382
2.8,3665,-46,1374
2.9,3721,-36,1374
3,3904,4,1256
3.1,3905,4,1230
3.2,3901,-4,1232
3.3,3892,11,1237
3.4,3934,-46,1143
3.5,3934,-57,1176
3.6,3927,-63,1182
3.7,3917,-65,1184
3.8,3925,-23,1158
3.9,3910,-42,1172
4,3924,-35,1175
4.1,3919,-32,1174
4.2,3915,-49,1175
4.3,3920,-35,1187
4.4,3920,-51,1181
4.5,3919,-51,1180
4.6,3887,-43,1183
4.7,3897,-50,1179
4.8,3906,-43,1178
4.9,3894,-49,1181
5,3919,-54,1193
5.1,3908,-52,1171
5.2,3896,-62,1187
5.3,3914,-47,1195
5.4,3914,-52,1188
5.5,3905,-49,1184
5.6,3899,-52,1180
5.7,3909,-49,1186
5.8,3400,-1634,5915
5.9,3586,-1904,6584
6,3880,-1298,5156
6.1,4223,-1352,4680
6.2,4423,2250,-3720
6.3,4565,2406,-3788
6.4,4484,2450,-3724
6.5,4429,2430,-3700
6.6,4281,-1574,2714
6.7,4802,-1405,2699
6.8,5005,-1133,2693
6.9,4880,-1025,2762
7,4516,-233,2943
7.1,4129,-272,2628
7.2,3912,-227,2299
7.3,3964,-220,2157
7.4,3855,-51,1475
7.5,3728,-47,1467
7.6,3716,-57,1442
7.7,3723,-61,1452
7.8,4011,-27,857
7.9,3998,-41,849
8,3975,-48,869
8.1,3965,-45,886
8.2,3997,-37,878
8.3,4001,-45,862
8.4,3992,-42,870
8.5,4004,-29,861
8.6,3932,-55,975
8.7,3922,-54,957
8.8,3927,-55,975
8.9,3921,-51,969
9,3937,-35,955
9.1,3969,-48,973
9.2,3941,-32,957
9.3,3948,-51,963
9.4,3963,-47,949
9.5,3967,-48,963
9.6,3966,-48,956
9.7,3957,-40,951
9.8,3966,-56,940
9.9,3946,-50,946
10,3957,-54,959
10.1,3956,-47,937
10.2,3966,-43,946
10.3,3970,-46,962
10.4,3965,-61,949
10.5,3972,-50,956
10.6,3953,-38,973
10.7,3950,-40,965
10.8,3955,-39,963
10.9,3955,-39,963
11,2992,-1996,2256
11.1,3098,-2008,2048
11.2,3285,-1881,1807
11.3,3365,-1836,1799
11.4,4464,812,-1268
11.5,4488,807,-1127
11.6,4368,852,-1013
11.7,2079,-738,3154
11.8,2611,-715,3160
11.9,3455,-478,3114
12,3962,-207,3039
12.1,3962,-207,3039
12.2,3824,-132,1510
12.3,4224,-50,1436
