18.7,3893,-62,1418
18.8,3842,-80,1469
18.9,3842,-80,1469
19,3858,-85,1430
19.1,3841,-73,1411
19.2,3841,-73,1411
19.3,3858,-84,1409
19.4,3882,-73,1399
19.5,3866,-70,1400
19.6,3857,-71,1416
19.7,3851,-71,1397
19.8,3856,-120,1402
19.9,3851,-70,1393
20,3863,-66,1381
20.1,3863,-97,1369
20.2,3871,-66,1354
20.3,3869,-68,1347
20.4,3856,-72,1377
20.5,3880,-98,1343
20.6,3884,-77,1343
20.7,3865,-78,1366
20.8,3906,-80,1369
20.9,3870,-90,1380
21,3871,-80,1372
21.1,3877,-79,1359
21.2,3860,-64,1336
21.3,3854,-65,1359
21.4,3890,-78,1353
21.5,3907,-65,1330
21.6,8561,-1707,2517
21.7,9470,-2229,3891
21.8,4965,-3800,2762
21.9,-1735,145,-2719
22,-1944,538,-3025
22.1,-2805,3350,-1999
22.2,2230,-576,210
22.3,5854,-2735,3508
22.4,6254,-2758,3612
22.5,8831,-2435,7604
22.6,2479,6,1849
22.7,4663,199,1825
22.8,4831,186,1885
22.9,3436,-223,1174
23,3757,-75,1531
23.1,3944,5,1408
23.2,4030,-3,1422
23.3,3787,-138,1391
23.4,3787,-138,1391
23.5,3774,-37,1393
23.6,3884,-133,1350
23.7,3902,-54,1349
23.8,3905,-58,1353
23.9,3842,-81,1365
24,3924,-106,1267
24.1,3862,-75,1307
24.2,3860,-73,1326
24.3,3866,-87,1318
24.4,3867,-90,1326
24.5,3867,-90,1326
24.6,3901,-77,1273
24.7,3889,-86,1318
24.8,3879,-101,1312
24.9,3893,-92,1309
25,3915,-107,1347
25.1,3949,-71,1246
25.2,3900,-87,1284
25.3,3894,-87,1269
25.4,3880,-84,1267
25.5,3892,-92,1280
25.6,3892,-84,1278
25.7,3894,-90,1272
25.8,3887,-92,1266
25.9,3900,-96,1276
26,3889,-88,1287
26.1,3889,-80,1275
26.2,3908,-106,1284
26.3,3901,-74,1276
26.4,3895,-72,1269
26.5,3905,-74,1248
26.6,5687,-29,852
26.7,9688,-2503,4586
26.8,5933,-3578,4418
26.9,-2250,-106,-2702
27,-3097,1663,-1828
27.1,-2716,1627,-1708
27.2,6304,-1185,3124
27.3,6766,-1275,3308
27.4,6766,-1275,3308
27.5,3395,-427,2287
27.6,3787,229,1842
27.7,3606,-107,1540
27.8,3527,-158,1524
27.9,3953,-73,1501
28,3901,-13,1403
28.1,3958,-24,1417
28.2,3856,-152,1443
28.3,3789,-56,1460
28.4,3808,-50,1449
28.5,3835,-94,1410
28.6,3867,-79,1376
28.7,3862,-67,1373
28.8,3859,-82,1397
28.9,3886,-75,1402
29,3857,-85,1378
29.1,3868,-80,1385
29.2,3867,-81,1390
29.3,3867,-81,1390
29.4,3859,-76,1401
29.5,3859,-84,1394
29.6,3878,-86,1373
29.7,3865,-79,1378
29.8,3859,-81,1395
29.9,3888,-74,1372
30,3871,-75,1348
30.1,3887,-71,1356
30.2,3864,-69,1375
30.3,3875,-71,1345
30.4,3843,-83,1362
30.5,3880,-80,1343
30.6,3875,-93,1359
30.7,3866,-79,1366
30.8,3872,-75,1349
30.9,3873,-90,1352
31,3877,-80,1344
31.1,3870,-79,1335
31.2,3873,-80,1348
31.3,3871,-78,1345
31.4,3871,-78,1345
31.5,3889,-90,1346
31.6,3964,-74,1299
31.7,9028,-1480,4108
31.8,8903,-2488,6193
31.9,4770,-2299,1853
32,-1914,1227,-1613
32.1,-2076,1487,-1723
32.2,-1257,4003,-2071
32.3,1423,-479,-281
32.4,5603,-2811,3241
32.5,6604,-2595,3592
32.6,5864,-731,2309
32.7,1433,415,1057
32.8,1763,456,985
32.9,3773,395,1164
33,2765,-416,1379
33.1,2872,-356,1373
33.2,3933,-44,1659
33.3,4241,-32,1721
33.4,4258,-30,1743
33.5,3621,-112,1609
33.6,3700,-24,1461
33.7,3695,-5,1459
33.8,3830,-91,1543
33.9,3810,-49,1550
34,3820,-66,1568
34.1,3818,-67,1571
34.2,3836,-59,1529
34.3,3801,-68,1543
34.4,3779,-63,1532
34.5,3821,-74,1523
34.6,3832,-62,1490
34.7,3843,-68,1500
34.8,3817,-77,1486
34.9,3827,-57,1456
35,3827,-50,1451
35.1,3855,-77,1472
35.2,3817,-61,1451
35.3,3825,-66,1461
35.4,3822,-76,1468
35.5,3820,-67,1453
35.6,3850,-65,1441
35.7,3850,-68,1429
35.8,3803,-67,1479
35.9,3842,-61,1450
36,3842,-53,1458
36.1,3815,-54,1445
36.2,3846,-61,1466
36.3,3840,-66,1474
36.4,3840,-55,1462
36.5,4038,14,1459
36.6,6831,-2124,3436
36.7,7980,-3372,3606
36.8,3389,-3895,2644
36.9,-2446,2635,-1822
37,-1978,3000,-1899
37.1,-1366,2840,-1660
37.2,2929,-1206,1902
37.3,8007,-2375,3610
37.4,7987,-2295,3565
37.5,3129,-384,1659
37.6,3176,137,1548
37.7,3176,137,1548
37.8,3549,-268,1700
37.9,4001,-195,2057
38,3662,18,1330
38.1,3775,56,1314
38.2,3853,-126,1558
38.3,3863,-93,1620
38.4,3811,-49,1473
38.5,3844,-74,1466
38.6,3846,-98,1409
38.7,3785,-66,1492
38.8,3828,-93,1473
38.9,3845,-88,1476
39,3853,-69,1437
39.1,3846,-80,1458
39.2,3852,-66,1453
39.3,3844,-62,1463
39.4,3845,-86,1446
39.5,3839,-69,1434
39.6,3817,-77,1443
39.7,3824,-71,1463
39.8,3833,-59,1441
39.9,3850,-83,1444
40,3849,-70,1452
