0,3842,-88,1308
0.1,3862,-95,1306
0.2,3864,-80,1294
0.3,3857,-95,1315
0.4,3870,-80,1304
0.5,3865,-86,1311
0.6,3878,-92,1284
0.7,4679,-500,861
0.8,4384,-520,1353
0.9,-812,-7148,-2430
1,4508,-317,3616
1.1,5403,-308,4501
1.2,4569,-1293,3049
1.3,2043,29,876
1.4,2043,29,876
1.5,3643,-4728,-554
1.6,4972,2997,8232
1.7,-9,-498,1270
1.8,432,-505,1349
1.9,4934,1959,2528
2,2689,-344,1591
2.1,3683,-300,2059
2.2,3551,-277,1935
2.3,4276,80,2012
2.4,3404,-197,1881
2.5,3603,-98,1803
2.6,3565,-97,1789
2.7,3781,-103,1879
2.8,3689,-120,1933
2.9,3592,-92,1865
3,3629,-93,1881
3.1,3632,-115,1827
3.2,3595,-101,1871
3.3,3598,-78,1862
3.4,3645,-108,1859
3.5,3631,-100,1876
3.6,3646,-90,1866
3.7,3651,-108,1889
3.8,3663,-98,1869
3.9,3641,-115,1879
4,3658,-100,1876
4.1,3644,-111,1885
4.2,3639,-99,1874
4.3,3621,-114,1867
4.4,3639,-113,1863
4.5,3642,-97,1878
4.6,3647,-106,1865
4.7,3645,-105,1885
4.8,3626,-99,1892
4.9,3644,-112,1887
5,3632,-111,1870
5.1,3639,-113,1880
5.2,3634,-105,1881
5.3,3640,-105,1907
5.4,3641,-119,1876
5.5,3658,-107,1891
5.6,3641,-98,1876
5.7,3646,-108,1894
5.8,4009,-361,1816
5.9,4831,-1044,1656
6,475,-9184,-1334
6.1,3901,1056,2977
6.2,3914,1071,3171
6.3,5520,-2445,4115
6.4,2812,-76,1678
6.5,1809,-2271,513
6.6,1906,-2209,823
6.7,1214,-5982,582
6.8,5469,-835,2297
6.9,82,458,82
7,436,202,694
7.1,3465,-225,1495
7.2,4895,-226,2644
7.3,4840,-79,2720
7.4,2996,-71,1637
7.5,3359,-140,1807
7.6,3752,-80,2195
7.7,3707,-70,2096
7.8,3775,-64,1926
7.9,3448,-103,1933
8,3473,-115,1957
8.1,3560,-78,1907
8.2,3591,-99,1945
8.3,3601,-101,1946
8.4,3625,-78,1961
8.5,3645,-80,1963
8.6,3595,-89,1934
8.7,3615,-88,1966
8.8,3590,-83,1974
8.9,3571,-91,1960
9,3626,-98,1975
9.1,3618,-103,1959
9.2,3576,-89,1979
9.3,3594,-92,1970
9.4,3594,-92,1970
9.5,3580,-91,1972
9.6,3579,-99,1988
9.7,3579,-99,1988
9.8,3576,-110,1973
9.9,3577,-97,1974
10,3576,-109,1964
10.1,3579,-91,1971
10.2,3590,-97,1978
10.3,3588,-94,1987
10.4,3576,-103,1975
10.5,3579,-108,1987
10.6,3579,-92,1987
10.7,3572,-103,1995
10.8,3592,-101,1982
10.9,3600,-100,1981
11,3655,-122,1979
11.1,7791,-5226,2731
11.2,8270,-5701,2747
11.3,-45,-2855,-761
11.4,6336,-1405,6068
11.5,3604,-813,2458
11.6,3118,-649,1946
11.7,2057,-2266,826
11.8,1989,-5519,131
11.9,1989,-5519,131
12,6109,-565,2938
12.1,1671,204,1123
12.2,4489,70,3077
12.3,4088,-20,3089
12.4,3097,-297,1772
12.5,3623,-106,1939
12.6,3834,-70,2015
12.7,3947,-70,2084
12.8,3447,-112,2005
12.9,3569,-102,1872
13,3569,-102,1872
13.1,3613,-104,1967
13.2,3614,-98,2009
13.3,3609,-85,1952
13.4,3621,-100,1952
13.5,3595,-96,1969
13.6,3556,-81,1973
13.7,3617,-99,1957
13.8,3631,-95,1988
13.9,3600,-99,1972
14,3593,-106,2006
14.1,3572,-101,1977
