49.7,-3446,660,-2044
49.8,-3470,667,-2039
49.9,-3473,658,-2035
50,-3453,651,-2030
50.1,-3449,654,-2046
50.2,-3460,674,-2063
50.3,-3472,660,-2053
50.4,-3465,666,-2039
50.5,-3503,665,-2022
50.6,-3481,664,-2027
50.7,-3441,643,-2037
50.8,-3441,652,-2007
50.9,-3481,647,-2019
51,-3477,654,-2041
51.1,-3649,156,-2809
51.2,-3293,442,-2514
51.3,-3574,164,-2120
51.4,-3786,906,-1316
51.5,-3608,794,-1084
51.6,-3620,831,-1089
51.7,-3631,856,-1209
51.8,-3779,909,-1073
51.9,-3680,947,-1109
52,-3894,849,-835
52.1,-4139,763,-448
52.2,-4006,401,-388
52.3,-4196,623,-297
52.4,-3206,755,-280
52.5,-3855,297,783
52.6,-3956,478,1049
52.7,-5405,869,1796
52.8,-5405,869,1796
52.9,-4432,406,963
53,-3947,581,411
53.1,-3901,574,363
53.2,-3654,518,-499
53.3,-4160,727,-781
53.4,-4302,723,-1118
53.5,-4290,798,-1178
53.6,-3856,793,-1108
53.7,-3549,1020,-1008
53.8,-3526,961,-1017
53.9,-3505,954,-1211
54,-3769,1384,-1481
54.1,-3769,1384,-1481
54.2,-3637,1240,-1611
54.3,-3098,1437,-1738
54.4,-3032,1460,-1814
54.5,-3119,1198,-2343
54.6,-2416,977,-2023
54.7,-2223,748,-2042
54.8,-3340,974,-3628
54.9,-3450,755,-2433
55,-3128,830,-1856
55.1,-3398,927,-1881
55.2,-3136,752,-1984
55.3,-3481,765,-2092
55.4,-3487,796,-1870
55.5,-3573,824,-1842
55.6,-3492,782,-1858
55.7,-3588,784,-1786
55.8,-3588,784,-1786
55.9,-3557,830,-1859
56,-3541,774,-1766
56.1,-3664,816,-1599
56.2,-3644,822,-1604
56.3,-3676,812,-1628
56.4,-3669,849,-1651
56.5,-3751,754,-1522
56.6,-3762,719,-1485
56.7,-3569,873,-1820
56.8,-3568,725,-1611
56.9,-3644,1079,-1567
57,-3754,922,-1148
57.1,-3916,828,-1246
57.2,-4002,714,-1176
57.3,-3427,752,-955
57.4,-3451,515,-1444
57.5,-3268,405,-1524
57.6,-3974,706,-1375
57.7,-3974,-33,-1521
57.8,-3925,-25,-1583
57.9,-3846,318,-1664
58,-3945,169,-1388
58.1,-3797,253,-1368
58.2,-3849,139,-1682
58.3,-3669,-58,-1504
58.4,-3673,17,-1493
58.5,-4132,502,-770
58.6,-4421,257,-184
58.7,-4210,237,467
58.8,-4250,285,519
58.9,-4201,217,873
59,-4040,221,935
59.1,-4040,221,935
59.2,-4032,258,959
59.3,-4036,259,975
59.4,-4036,259,975
59.5,-3985,251,957
59.6,-3951,266,915
59.7,-3951,266,915
59.8,-4035,279,997
59.9,-3963,262,913
60,-3990,258,967
